user_id,feature_name,adopted
100423,auto_invest,0
100423,news_feed,0
100424,advanced_chart,1
100424,auto_invest,0
100424,news_feed,1
100425,advanced_chart,1
100425,auto_invest,1
100425,news_feed,0
100426,advanced_chart,0
100426,auto_invest,1
100426,news_feed,0
100427,advanced_chart,0
100427,auto_invest,1
100427,news_feed,1
100428,advanced_chart,0
100428,auto_invest,0
100428,news_feed,0
100429,advanced_chart,1
100429,auto_invest,1
100429,news_feed,0
100430,advanced_chart,0
100430,auto_invest,1
100430,news_feed,0
100431,advanced_chart,0
100431,auto_invest,1
100431,news_feed,0
100432,advanced_chart,1
100432,auto_invest,0
100432,news_feed,0
100433,advanced_chart,1
100433,auto_invest,0
100433,news_feed,1
100434,advanced_chart,0
100434,auto_invest,0
100434,news_feed,0
100435,advanced_chart,0
100435,auto_invest,0
100435,news_feed,0
100436,advanced_chart,0
100436,auto_invest,0
100436,news_feed,1
100437,advanced_chart,1
100437,auto_invest,1
100437,news_feed,0
100438,advanced_chart,0
100438,auto_invest,1
100438,news_feed,0
100439,advanced_chart,0
100439,auto_invest,1
100439,news_feed,1
100440,advanced_chart,0
100440,auto_invest,0
100440,news_feed,1
100441,advanced_chart,0
100441,auto_invest,1
100441,news_feed,1
100442,advanced_chart,1
100442,auto_invest,0
100442,news_feed,0
100443,advanced_chart,1
100443,auto_invest,1
100443,news_feed,1
100444,advanced_chart,0
100444,auto_invest,0
100444,news_feed,1
100445,advanced_chart,1
100445,auto_invest,1
100445,news_feed,1
100446,advanced_chart,0
100446,auto_invest,1
100446,news_feed,1
100447,advanced_chart,0
100447,auto_invest,1
100447,news_feed,0
100448,advanced_chart,0
100448,auto_invest,1
100448,news_feed,0
100449,advanced_chart,0
100449,auto_invest,0
100449,news_feed,0
100450,advanced_chart,0
100450,auto_invest,0
100450,news_feed,1
100451,advanced_chart,0
100451,auto_invest,0
100451,news_feed,0
100452,advanced_chart,1
100452,auto_invest,0
100452,news_feed,1
100453,advanced_chart,1
100453,auto_invest,1
100453,news_feed,0
100454,advanced_chart,1
100454,auto_invest,0
100454,news_feed,1
100455,advanced_chart,1
100455,auto_invest,0
100455,news_feed,0
100456,advanced_chart,0
100456,auto_invest,1
100456,news_feed,0
100457,advanced_chart,0
100457,auto_invest,0
100457,news_feed,1
100458,advanced_chart,1
100458,auto_invest,1
100458,news_feed,1
100459,advanced_chart,0
100459,auto_invest,0
100459,news_feed,1
100460,advanced_chart,0
100460,auto_invest,0
100460,news_feed,0
100461,advanced_chart,0
100461,auto_invest,0
100461,news_feed,1
100462,advanced_chart,0
100462,auto_invest,0
100462,news_feed,0
100463,advanced_chart,1
100463,auto_invest,0
100463,news_feed,1
100464,advanced_chart,1
100464,auto_invest,0
100464,news_feed,1
100465,advanced_chart,1
100465,auto_invest,1
100465,news_feed,1
100466,advanced_chart,0
100466,auto_invest,0
100466,news_feed,0
100467,advanced_chart,0
100467,auto_invest,1
100467,news_feed,0
100468,advanced_chart,1
100468,auto_invest,1
100468,news_feed,1
100469,advanced_chart,1
100469,auto_invest,0
100469,news_feed,0
100470,advanced_chart,0
100470,auto_invest,0
100470,news_feed,0
100471,advanced_chart,0
100471,auto_invest,1
100471,news_feed,0
100472,advanced_chart,0
100472,auto_invest,1
100472,news_feed,0
100473,advanced_chart,0
100473,auto_invest,1
100473,news_feed,1
100474,advanced_chart,1
100474,auto_invest,0
100474,news_feed,1
100475,advanced_chart,1
100475,auto_invest,0
100475,news_feed,1
100476,advanced_chart,1
100476,auto_invest,0
100476,news_feed,0
100477,advanced_chart,1
100477,auto_invest,1
100477,news_feed,0
100478,advanced_chart,1
100478,auto_invest,0
100478,news_feed,0
100479,advanced_chart,0
100479,auto_invest,1
100479,news_feed,1
100480,advanced_chart,0
100480,auto_invest,0
100480,news_feed,0
100481,advanced_chart,1
100481,auto_invest,1
100481,news_feed,1
100482,advanced_chart,1
100482,auto_invest,1
100482,news_feed,0
100483,advanced_chart,0
100483,auto_invest,0
100483,news_feed,1
100484,advanced_chart,1
100484,auto_invest,0
100484,news_feed,1
100485,advanced_chart,0
100485,auto_invest,0
100485,news_feed,1
100486,advanced_chart,1
100486,auto_invest,1
100486,news_feed,0
100487,advanced_chart,0
100487,auto_invest,1
100487,news_feed,0
100488,advanced_chart,0
100488,auto_invest,1
100488,news_feed,0
100489,advanced_chart,1
100489,auto_invest,1
100489,news_feed,0
100490,advanced_chart,0
100490,auto_invest,1
100490,news_feed,1
100491,advanced_chart,1
100491,auto_invest,1
100491,news_feed,1
100492,advanced_chart,1
100492,auto_invest,0
100492,news_feed,0
100493,advanced_chart,0
100493,auto_invest,0
100493,news_feed,0
100494,advanced_chart,0
100494,auto_invest,1
100494,news_feed,0
100495,advanced_chart,0
100495,auto_invest,0
100495,news_feed,0
100496,advanced_chart,0
100496,auto_invest,0
100496,news_feed,0
100497,advanced_chart,1
100497,auto_invest,1
100497,news_feed,1
100498,advanced_chart,1
100498,auto_invest,0
100498,news_feed,1
100499,advanced_chart,1
100499,auto_invest,0
100499,news_feed,1
100500,advanced_chart,0
100500,auto_invest,1
100500,news_feed,1
100501,advanced_chart,0
100501,auto_invest,1
100501,news_feed,1
100502,advanced_chart,1
100502,auto_invest,0
100502,news_feed,1
100503,advanced_chart,0
100503,auto_invest,0
100503,news_feed,0
100504,advanced_chart,1
100504,auto_invest,1
100504,news_feed,1
100505,advanced_chart,1
100505,auto_invest,0
100505,news_feed,0
100506,advanced_chart,0
100506,auto_invest,0
100506,news_feed,0
100507,advanced_chart,0
100507,auto_invest,0
100507,news_feed,0
100508,advanced_chart,0
100508,auto_invest,0
100508,news_feed,1
100509,advanced_chart,1
100509,auto_invest,1
100509,news_feed,0
100510,advanced_chart,0
100510,auto_invest,1
100510,news_feed,0
100511,advanced_chart,0
100511,auto_invest,0
100511,news_feed,0
100512,advanced_chart,0
100512,auto_invest,0
100512,news_feed,1
100513,advanced_chart,0
100513,auto_invest,0
100513,news_feed,1
100514,advanced_chart,0
100514,auto_invest,0
100514,news_feed,1
100515,advanced_chart,0
100515,auto_invest,0
100515,news_feed,0
100516,advanced_chart,0
100516,auto_invest,0
100516,news_feed,1
100517,advanced_chart,0
100517,auto_invest,0
100517,news_feed,0
100518,advanced_chart,0
100518,auto_invest,1
100518,news_feed,0
100519,advanced_chart,0
100519,auto_invest,0
100519,news_feed,0
100520,advanced_chart,0
100520,auto_invest,1
100520,news_feed,0
100521,advanced_chart,0
100521,auto_invest,0
100521,news_feed,1
100522,advanced_chart,0
100522,auto_invest,1
100522,news_feed,1
100523,advanced_chart,1
100523,auto_invest,0
100523,news_feed,0
100524,advanced_chart,1
100524,auto_invest,1
100524,news_feed,1
100525,advanced_chart,0
100525,auto_invest,0
100525,news_feed,0
100526,advanced_chart,1
100526,auto_invest,0
100526,news_feed,0
100527,advanced_chart,1
100527,auto_invest,0
100527,news_feed,1
100528,advanced_chart,0
100528,auto_invest,0
100528,news_feed,0
100529,advanced_chart,1
100529,auto_invest,0
100529,news_feed,0
100530,advanced_chart,1
100530,auto_invest,0
100530,news_feed,0
100531,advanced_chart,0
100531,auto_invest,0
100531,news_feed,1
100532,advanced_chart,0
100532,auto_invest,0
100532,news_feed,0
100533,advanced_chart,1
100533,auto_invest,0
100533,news_feed,0
100534,advanced_chart,0
100534,auto_invest,0
100534,news_feed,0
100535,advanced_chart,0
100535,auto_invest,1
100535,news_feed,0
100536,advanced_chart,1
100536,auto_invest,1
100536,news_feed,0
100537,advanced_chart,0
100537,auto_invest,0
100537,news_feed,1
100538,advanced_chart,0
100538,auto_invest,0
100538,news_feed,0
100539,advanced_chart,1
100539,auto_invest,1
100539,news_feed,0
100540,advanced_chart,1
100540,auto_invest,0
100540,news_feed,0
100541,advanced_chart,1
100541,auto_invest,0
100541,news_feed,0
100542,advanced_chart,0
100542,auto_invest,1
100542,news_feed,1
100543,advanced_chart,1
100543,auto_invest,1
100543,news_feed,0
100544,advanced_chart,0
100544,auto_invest,0
100544,news_feed,0
100545,advanced_chart,0
100545,auto_invest,1
100545,news_feed,0
100546,advanced_chart,0
100546,auto_invest,0
100546,news_feed,0
100547,advanced_chart,1
100547,auto_invest,0
100547,news_feed,0
100548,advanced_chart,1
100548,auto_invest,0
100548,news_feed,0
100549,advanced_chart,0
100549,auto_invest,0
100549,news_feed,1
100550,advanced_chart,1
100550,auto_invest,0
100550,news_feed,1
100551,advanced_chart,0
100551,auto_invest,0
100551,news_feed,0
100552,advanced_chart,0
100552,auto_invest,0
100552,news_feed,1
100553,advanced_chart,1
100553,auto_invest,0
100553,news_feed,0
100554,advanced_chart,0
100554,auto_invest,0
100554,news_feed,0
100555,advanced_chart,0
100555,auto_invest,1
100555,news_feed,0
100556,advanced_chart,0
100556,auto_invest,0
100556,news_feed,0
100557,advanced_chart,0
100557,auto_invest,1
100557,news_feed,0
100558,advanced_chart,1
100558,auto_invest,0
100558,news_feed,0
100559,advanced_chart,0
100559,auto_invest,1
100559,news_feed,0
100560,advanced_chart,1
100560,auto_invest,0
100560,news_feed,1
100561,advanced_chart,0
100561,auto_invest,1
100561,news_feed,0
100562,advanced_chart,1
100562,auto_invest,0
100562,news_feed,0
100563,advanced_chart,0
100563,auto_invest,1
100563,news_feed,0
100564,advanced_chart,1
100564,auto_invest,0
100564,news_feed,0
100565,advanced_chart,0
100565,auto_invest,1
100565,news_feed,1
100566,advanced_chart,1
100566,auto_invest,0
100566,news_feed,1
100567,advanced_chart,1
100567,auto_invest,0
100567,news_feed,1
100568,advanced_chart,1
100568,auto_invest,1
100568,news_feed,1
100569,advanced_chart,0
100569,auto_invest,0
100569,news_feed,1
100570,advanced_chart,0
100570,auto_invest,1
100570,news_feed,1
100571,advanced_chart,1
100571,auto_invest,1
100571,news_feed,0
100572,advanced_chart,0
100572,auto_invest,0
100572,news_feed,0
100573,advanced_chart,0
100573,auto_invest,0
100573,news_feed,1
100574,advanced_chart,1
100574,auto_invest,0
100574,news_feed,0
100575,advanced_chart,1
100575,auto_invest,0
100575,news_feed,0
100576,advanced_chart,0
100576,auto_invest,0
100576,news_feed,0
100577,advanced_chart,1
100577,auto_invest,0
100577,news_feed,0
100578,advanced_chart,0
100578,auto_invest,0
100578,news_feed,1
100579,advanced_chart,1
100579,auto_invest,1
100579,news_feed,0
100580,advanced_chart,1
100580,auto_invest,1
100580,news_feed,1
100581,advanced_chart,0
100581,auto_invest,0
100581,news_feed,0
100582,advanced_chart,1
100582,auto_invest,0
100582,news_feed,0
100583,advanced_chart,1
100583,auto_invest,1
100583,news_feed,1
100584,advanced_chart,0
100584,auto_invest,1
100584,news_feed,0
100585,advanced_chart,0
100585,auto_invest,0
100585,news_feed,0
100586,advanced_chart,0
100586,auto_invest,1
100586,news_feed,0
100587,advanced_chart,1
100587,auto_invest,0
100587,news_feed,0
100588,advanced_chart,0
100588,auto_invest,0
100588,news_feed,0
100589,advanced_chart,0
100589,auto_invest,0
100589,news_feed,0
100590,advanced_chart,0
100590,auto_invest,1
100590,news_feed,0
100591,advanced_chart,1
100591,auto_invest,1
100591,news_feed,1
100592,advanced_chart,1
100592,auto_invest,0
100592,news_feed,1
100593,advanced_chart,1
100593,auto_invest,0
100593,news_feed,0
100594,advanced_chart,0
100594,auto_invest,1
100594,news_feed,1
100595,advanced_chart,0
100595,auto_invest,0
100595,news_feed,0
100596,advanced_chart,0
100596,auto_invest,1
100596,news_feed,0
100597,advanced_chart,0
100597,auto_invest,0
100597,news_feed,1
100598,advanced_chart,0
100598,auto_invest,1
100598,news_feed,0
100599,advanced_chart,0
100599,auto_invest,0
100599,news_feed,0
100600,advanced_chart,0
100600,auto_invest,1
100600,news_feed,1
100601,advanced_chart,1
100601,auto_invest,0
100601,news_feed,1
100602,advanced_chart,0
100602,auto_invest,0
100602,news_feed,0
100603,advanced_chart,0
100603,auto_invest,1
100603,news_feed,0
100604,advanced_chart,0
100604,auto_invest,1
100604,news_feed,0
100605,advanced_chart,0
100605,auto_invest,0
100605,news_feed,1
100606,advanced_chart,1
100606,auto_invest,0
100606,news_feed,0
100607,advanced_chart,0
100607,auto_invest,1
100607,news_feed,0
100608,advanced_chart,0
100608,auto_invest,0
100608,news_feed,0
100609,advanced_chart,0
100609,auto_invest,1
100609,news_feed,0
100610,advanced_chart,0
100610,auto_invest,1
100610,news_feed,1
100611,advanced_chart,0
100611,auto_invest,0
100611,news_feed,0
100612,advanced_chart,1
100612,auto_invest,0
100612,news_feed,1
100613,advanced_chart,1
100613,auto_invest,0
100613,news_feed,0
100614,advanced_chart,0
100614,auto_invest,0
100614,news_feed,0
100615,advanced_chart,1
100615,auto_invest,1
100615,news_feed,0
100616,advanced_chart,1
100616,auto_invest,0
100616,news_feed,0
100617,advanced_chart,0
100617,auto_invest,1
100617,news_feed,1
100618,advanced_chart,1
100618,auto_invest,0
100618,news_feed,0
100619,advanced_chart,0
100619,auto_invest,0
100619,news_feed,1
100620,advanced_chart,1
100620,auto_invest,1
100620,news_feed,0
100621,advanced_chart,0
100621,auto_invest,0
100621,news_feed,0
100622,advanced_chart,0
100622,auto_invest,1
100622,news_feed,1
100623,advanced_chart,0
100623,auto_invest,0
100623,news_feed,0
100624,advanced_chart,0
100624,auto_invest,1
100624,news_feed,0
100625,advanced_chart,0
100625,auto_invest,0
100625,news_feed,1
100626,advanced_chart,0
100626,auto_invest,0
100626,news_feed,0
100627,advanced_chart,1
100627,auto_invest,1
100627,news_feed,0
100628,advanced_chart,1
100628,auto_invest,1
100628,news_feed,1
100629,advanced_chart,1
100629,auto_invest,1
100629,news_feed,0
100630,advanced_chart,1
100630,auto_invest,0
100630,news_feed,1
100631,advanced_chart,0
100631,auto_invest,1
100631,news_feed,1
100632,advanced_chart,0
100632,auto_invest,1
100632,news_feed,0
100633,advanced_chart,1
100633,auto_invest,0
100633,news_feed,0
100634,advanced_chart,1
100634,auto_invest,0
100634,news_feed,1
100635,advanced_chart,0
100635,auto_invest,0
100635,news_feed,0
100636,advanced_chart,0
100636,auto_invest,0
100636,news_feed,0
100637,advanced_chart,0
100637,auto_invest,0
100637,news_feed,1
100638,advanced_chart,1
100638,auto_invest,0
100638,news_feed,1
100639,advanced_chart,0
100639,auto_invest,1
100639,news_feed,1
100640,advanced_chart,1
100640,auto_invest,0
100640,news_feed,1
100641,advanced_chart,0
100641,auto_invest,1
100641,news_feed,0
100642,advanced_chart,1
100642,auto_invest,1
100642,news_feed,1
100643,advanced_chart,0
100643,auto_invest,1
100643,news_feed,0
100644,advanced_chart,1
100644,auto_invest,0
100644,news_feed,0
100645,advanced_chart,0
100645,auto_invest,0
100645,news_feed,0
100646,advanced_chart,0
100646,auto_invest,0
100646,news_feed,1
100647,advanced_chart,1
100647,auto_invest,0
100647,news_feed,0
100648,advanced_chart,0
100648,auto_invest,0
100648,news_feed,1
100649,advanced_chart,1
100649,auto_invest,0
100649,news_feed,0
100650,advanced_chart,0
100650,auto_invest,1
100650,news_feed,1
100651,advanced_chart,0
100651,auto_invest,0
100651,news_feed,1
100652,advanced_chart,1
100652,auto_invest,0
100652,news_feed,0
100653,advanced_chart,0
100653,auto_invest,0
100653,news_feed,0
100654,advanced_chart,0
100654,auto_invest,0
100654,news_feed,0
100655,advanced_chart,1
100655,auto_invest,0
100655,news_feed,0
100656,advanced_chart,0
100656,auto_invest,0
100656,news_feed,1
100657,advanced_chart,0
100657,auto_invest,0
100657,news_feed,1
100658,advanced_chart,0
100658,auto_invest,1
100658,news_feed,0
100659,advanced_chart,0
100659,auto_invest,0
100659,news_feed,0
100660,advanced_chart,1
100660,auto_invest,1
100660,news_feed,0
100661,advanced_chart,0
100661,auto_invest,1
100661,news_feed,1
100662,advanced_chart,0
100662,auto_invest,0
100662,news_feed,0
100663,advanced_chart,1
100663,auto_invest,0
100663,news_feed,0
100664,advanced_chart,1
100664,auto_invest,0
100664,news_feed,0
100665,advanced_chart,0
100665,auto_invest,0
100665,news_feed,0
100666,advanced_chart,0
100666,auto_invest,0
100666,news_feed,0
100667,advanced_chart,1
100667,auto_invest,1
100667,news_feed,0
100668,advanced_chart,0
100668,auto_invest,0
100668,news_feed,0
100669,advanced_chart,0
100669,auto_invest,1
100669,news_feed,0
100670,advanced_chart,0
100670,auto_invest,0
100670,news_feed,1
100671,advanced_chart,0
100671,auto_invest,1
100671,news_feed,0
100672,advanced_chart,1
100672,auto_invest,1
100672,news_feed,0
100673,advanced_chart,0
100673,auto_invest,0
100673,news_feed,0
100674,advanced_chart,1
100674,auto_invest,1
100674,news_feed,1
100675,advanced_chart,1
100675,auto_invest,0
100675,news_feed,0
100676,advanced_chart,1
100676,auto_invest,0
100676,news_feed,1
100677,advanced_chart,0
100677,auto_invest,0
100677,news_feed,1
100678,advanced_chart,0
100678,auto_invest,1
100678,news_feed,1
100679,advanced_chart,1
100679,auto_invest,1
100679,news_feed,0
100680,advanced_chart,1
100680,auto_invest,0
100680,news_feed,0
100681,advanced_chart,1
100681,auto_invest,0
100681,news_feed,0
100682,advanced_chart,0
100682,auto_invest,0
100682,news_feed,1
100683,advanced_chart,0
100683,auto_invest,1
100683,news_feed,1
100684,advanced_chart,1
100684,auto_invest,0
100684,news_feed,1
100685,advanced_chart,0
100685,auto_invest,1
100685,news_feed,0
100686,advanced_chart,1
100686,auto_invest,1
100686,news_feed,0
100687,advanced_chart,0
100687,auto_invest,1
100687,news_feed,0
100688,advanced_chart,1
100688,auto_invest,0
100688,news_feed,0
100689,advanced_chart,1
100689,auto_invest,1
100689,news_feed,1
100690,advanced_chart,0
100690,auto_invest,1
100690,news_feed,0
100691,advanced_chart,1
100691,auto_invest,1
100691,news_feed,0
100692,advanced_chart,0
100692,auto_invest,0
100692,news_feed,1
100693,advanced_chart,0
100693,auto_invest,1
100693,news_feed,0
100694,advanced_chart,1
100694,auto_invest,1
100694,news_feed,0
100695,advanced_chart,0
100695,auto_invest,0
100695,news_feed,1
100696,advanced_chart,1
100696,auto_invest,0
100696,news_feed,1
100697,advanced_chart,0
100697,auto_invest,0
100697,news_feed,1
100698,advanced_chart,0
100698,auto_invest,0
100698,news_feed,0
100699,advanced_chart,0
100699,auto_invest,0
100699,news_feed,0
100700,advanced_chart,1
100700,auto_invest,0
100700,news_feed,0
100701,advanced_chart,0
100701,auto_invest,0
100701,news_feed,1
100702,advanced_chart,1
100702,auto_invest,0
100702,news_feed,1
100703,advanced_chart,0
100703,auto_invest,0
100703,news_feed,0
100704,advanced_chart,0
100704,auto_invest,0
100704,news_feed,1
100705,advanced_chart,0
100705,auto_invest,1
100705,news_feed,0
100706,advanced_chart,0
100706,auto_invest,1
100706,news_feed,0
100707,advanced_chart,0
100707,auto_invest,1
100707,news_feed,1
100708,advanced_chart,1
100708,auto_invest,1
100708,news_feed,1
100709,advanced_chart,1
100709,auto_invest,0
100709,news_feed,0
100710,advanced_chart,0
100710,auto_invest,0
100710,news_feed,1
100711,advanced_chart,1
100711,auto_invest,0
100711,news_feed,0
100712,advanced_chart,1
100712,auto_invest,0
100712,news_feed,1
100713,advanced_chart,0
100713,auto_invest,0
100713,news_feed,0
100714,advanced_chart,0
100714,auto_invest,1
100714,news_feed,1
100715,advanced_chart,1
100715,auto_invest,0
100715,news_feed,0
100716,advanced_chart,1
100716,auto_invest,1
100716,news_feed,0
100717,advanced_chart,0
100717,auto_invest,1
100717,news_feed,0
100718,advanced_chart,0
100718,auto_invest,0
100718,news_feed,0
100719,advanced_chart,1
100719,auto_invest,1
100719,news_feed,0
100720,advanced_chart,0
100720,auto_invest,0
100720,news_feed,0
100721,advanced_chart,0
100721,auto_invest,1
100721,news_feed,0
100722,advanced_chart,0
100722,auto_invest,0
100722,news_feed,0
100723,advanced_chart,0
100723,auto_invest,0
100723,news_feed,1
100724,advanced_chart,0
100724,auto_invest,0
100724,news_feed,1
100725,advanced_chart,1
100725,auto_invest,0
100725,news_feed,1
100726,advanced_chart,0
100726,auto_invest,0
100726,news_feed,0
100727,advanced_chart,1
100727,auto_invest,1
100727,news_feed,0
100728,advanced_chart,0
100728,auto_invest,1
100728,news_feed,0
100729,advanced_chart,0
100729,auto_invest,1
100729,news_feed,1
100730,advanced_chart,1
100730,auto_invest,1
100730,news_feed,0
100731,advanced_chart,1
100731,auto_invest,1
100731,news_feed,0
100732,advanced_chart,0
100732,auto_invest,0
100732,news_feed,0
100733,advanced_chart,1
100733,auto_invest,1
100733,news_feed,0
100734,advanced_chart,0
100734,auto_invest,1
100734,news_feed,0
100735,advanced_chart,0
100735,auto_invest,0
100735,news_feed,0
100736,advanced_chart,0
100736,auto_invest,0
100736,news_feed,0
100737,advanced_chart,0
100737,auto_invest,0
100737,news_feed,0
100738,advanced_chart,1
100738,auto_invest,1
100738,news_feed,0
100739,advanced_chart,0
100739,auto_invest,1
100739,news_feed,0
100740,advanced_chart,0
100740,auto_invest,1
100740,news_feed,1
100741,advanced_chart,1
100741,auto_invest,0
100741,news_feed,1
100742,advanced_chart,0
100742,auto_invest,1
100742,news_feed,0
100743,advanced_chart,0
100743,auto_invest,1
100743,news_feed,0
100744,advanced_chart,0
100744,auto_invest,1
100744,news_feed,0
100745,advanced_chart,0
100745,auto_invest,0
100745,news_feed,1
100746,advanced_chart,1
100746,auto_invest,0
100746,news_feed,1
100747,advanced_chart,0
100747,auto_invest,1
100747,news_feed,0
100748,advanced_chart,0
100748,auto_invest,1
100748,news_feed,0
100749,advanced_chart,0
100749,auto_invest,0
100749,news_feed,1
100750,advanced_chart,0
100750,auto_invest,0
100750,news_feed,0
100751,advanced_chart,0
100751,auto_invest,0
100751,news_feed,1
100752,advanced_chart,1
100752,auto_invest,0
100752,news_feed,0
100753,advanced_chart,0
100753,auto_invest,0
100753,news_feed,1
100754,advanced_chart,0
100754,auto_invest,0
100754,news_feed,1
100755,advanced_chart,0
100755,auto_invest,1
100755,news_feed,0
100756,advanced_chart,1
100756,auto_invest,1
100756,news_feed,1
100757,advanced_chart,1
100757,auto_invest,0
100757,news_feed,0
100758,advanced_chart,1
100758,auto_invest,0
100758,news_feed,0
100759,advanced_chart,0
100759,auto_invest,0
100759,news_feed,0
100760,advanced_chart,0
100760,auto_invest,1
100760,news_feed,0
100761,advanced_chart,0
100761,auto_invest,0
100761,news_feed,0
100762,advanced_chart,1
100762,auto_invest,0
100762,news_feed,0
100763,advanced_chart,1
100763,auto_invest,0
100763,news_feed,0
100764,advanced_chart,0
100764,auto_invest,1
100764,news_feed,0
100765,advanced_chart,0
100765,auto_invest,0
100765,news_feed,0
100766,advanced_chart,0
100766,auto_invest,0
100766,news_feed,0
100767,advanced_chart,1
100767,auto_invest,1
100767,news_feed,0
100768,advanced_chart,1
100768,auto_invest,0
100768,news_feed,0
100769,advanced_chart,1
100769,auto_invest,1
100769,news_feed,1
100770,advanced_chart,0
100770,auto_invest,1
100770,news_feed,0
100771,advanced_chart,1
100771,auto_invest,1
100771,news_feed,0
100772,advanced_chart,1
100772,auto_invest,0
100772,news_feed,0
100773,advanced_chart,0
100773,auto_invest,0
100773,news_feed,1
100774,advanced_chart,1
100774,auto_invest,0
100774,news_feed,1
100775,advanced_chart,1
100775,auto_invest,0
100775,news_feed,1
100776,advanced_chart,0
100776,auto_invest,1
100776,news_feed,0
100777,advanced_chart,0
100777,auto_invest,0
100777,news_feed,1
100778,advanced_chart,0
100778,auto_invest,0
100778,news_feed,0
100779,advanced_chart,1
100779,auto_invest,0
100779,news_feed,0
100780,advanced_chart,0
100780,auto_invest,0
100780,news_feed,1
100781,advanced_chart,1
100781,auto_invest,0
100781,news_feed,0
100782,advanced_chart,1
100782,auto_invest,0
100782,news_feed,1
100783,advanced_chart,1
100783,auto_invest,1
100783,news_feed,0
100784,advanced_chart,0
100784,auto_invest,1
100784,news_feed,0
100785,advanced_chart,1
100785,auto_invest,0
100785,news_feed,1
100786,advanced_chart,0
100786,auto_invest,0
100786,news_feed,0
100787,advanced_chart,1
100787,auto_invest,1
100787,news_feed,0
100788,advanced_chart,0
100788,auto_invest,1
100788,news_feed,0
100789,advanced_chart,0
100789,auto_invest,0
100789,news_feed,0
100790,advanced_chart,0
100790,auto_invest,0
100790,news_feed,0
100791,advanced_chart,0
100791,auto_invest,0
100791,news_feed,0
100792,advanced_chart,0
100792,auto_invest,1
100792,news_feed,0
100793,advanced_chart,0
100793,auto_invest,0
100793,news_feed,0
100794,advanced_chart,0
100794,auto_invest,0
100794,news_feed,1
100795,advanced_chart,0
100795,auto_invest,1
100795,news_feed,0
100796,advanced_chart,0
100796,auto_invest,0
100796,news_feed,0
100797,advanced_chart,0
100797,auto_invest,1
100797,news_feed,0
100798,advanced_chart,1
100798,auto_invest,1
100798,news_feed,0
100799,advanced_chart,0
100799,auto_invest,0
100799,news_feed,0
100800,advanced_chart,0
100800,auto_invest,0
100800,news_feed,0
100801,advanced_chart,0
100801,auto_invest,1
100801,news_feed,1
100802,advanced_chart,1
100802,auto_invest,0
100802,news_feed,0
100803,advanced_chart,0
100803,auto_invest,0
100803,news_feed,0
100804,advanced_chart,1
100804,auto_invest,1
100804,news_feed,0
100805,advanced_chart,0
100805,auto_invest,0
100805,news_feed,0
100806,advanced_chart,0
100806,auto_invest,0
100806,news_feed,0
100807,advanced_chart,1
100807,auto_invest,0
100807,news_feed,1
100808,advanced_chart,0
100808,auto_invest,0
100808,news_feed,0
100809,advanced_chart,0
100809,auto_invest,0
100809,news_feed,1
100810,advanced_chart,1
100810,auto_invest,0
100810,news_feed,0
100811,advanced_chart,1
100811,auto_invest,0
100811,news_feed,0
100812,advanced_chart,0
100812,auto_invest,1
100812,news_feed,1
100813,advanced_chart,0
100813,auto_invest,1
100813,news_feed,1
100814,advanced_chart,0
100814,auto_invest,0
100814,news_feed,0
100815,advanced_chart,1
100815,auto_invest,0
100815,news_feed,1
100816,advanced_chart,0
100816,auto_invest,1
100816,news_feed,0
100817,advanced_chart,0
100817,auto_invest,1
100817,news_feed,1
100818,advanced_chart,1
100818,auto_invest,0
100818,news_feed,1
100819,advanced_chart,0
100819,auto_invest,0
100819,news_feed,0
100820,advanced_chart,0
100820,auto_invest,0
100820,news_feed,1
100821,advanced_chart,0
100821,auto_invest,1
100821,news_feed,0
100822,advanced_chart,0
100822,auto_invest,0
100822,news_feed,1
100823,advanced_chart,1
100823,auto_invest,1
100823,news_feed,1
100824,advanced_chart,0
100824,auto_invest,0
100824,news_feed,1
100825,advanced_chart,0
100825,auto_invest,0
100825,news_feed,0
100826,advanced_chart,0
100826,auto_invest,0
100826,news_feed,0
100827,advanced_chart,0
100827,auto_invest,0
100827,news_feed,0
100828,advanced_chart,0
100828,auto_invest,1
100828,news_feed,0
100829,advanced_chart,0
100829,auto_invest,1
100829,news_feed,0
100830,advanced_chart,0
100830,auto_invest,1
100830,news_feed,0
100831,advanced_chart,1
100831,auto_invest,1
100831,news_feed,1
100832,advanced_chart,0
100832,auto_invest,0
100832,news_feed,0
100833,advanced_chart,0
100833,auto_invest,0
100833,news_feed,0
100834,advanced_chart,0
100834,auto_invest,0
100834,news_feed,0
100835,advanced_chart,0
100835,auto_invest,1
100835,news_feed,0
100836,advanced_chart,0
100836,auto_invest,1
100836,news_feed,0
100837,advanced_chart,0
100837,auto_invest,0
100837,news_feed,1
100838,advanced_chart,0
100838,auto_invest,0
100838,news_feed,0
100839,advanced_chart,1
100839,auto_invest,0
100839,news_feed,0
100840,advanced_chart,1
100840,auto_invest,0
100840,news_feed,1
100841,advanced_chart,0
100841,auto_invest,1
100841,news_feed,0
100842,advanced_chart,1
100842,auto_invest,1
100842,news_feed,0
100843,advanced_chart,0
100843,auto_invest,0
100843,news_feed,0
100844,advanced_chart,0
100844,auto_invest,0
100844,news_feed,0
100845,advanced_chart,0
100845,auto_invest,0
100845,news_feed,1
100846,advanced_chart,0
100846,auto_invest,0
100846,news_feed,0
